id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
84,868,Visa,Debit,4639713693974380.00,2/23/2026,69,YES,2,"$2,121 ",1/5/2026,2009
5372,868,Visa,Debit,4025137324225950.00,11/24/2026,653,YES,2,"$13,455 ",11/1/2026,2011
2233,868,Visa,Debit (Prepaid),4595382752542330.00,8/23/2026,475,YES,2,$48 ,3/9/2026,2013
5565,868,Mastercard,Debit (Prepaid),5680583752844420.00,2/22/2026,504,YES,2,$49 ,11/9/2026,2009
322,868,Visa,Credit,4944959860713650.00,7/22/2026,21,YES,2,"$5,000 ",1/13/2026,2013
3292,868,Mastercard,Credit,5925756786369210.00,6/10/2026,556,NO,1,"$6,800 ",6/5/2026,2009
2985,1517,Visa,Credit,4225059111399170.00,6/21/2026,829,YES,2,"$24,900 ",5/8/2026,2013
72,1517,Mastercard,Debit,5515747009144500.00,1/24/2026,306,YES,2,"$19,670 ",1/5/2026,2009
1634,1517,Mastercard,Debit,5764133440846680.00,7/24/2026,480,YES,2,"$23,231 ",2/20/2026,2020
2131,1517,Visa,Debit (Prepaid),4203776062748200.00,3/22/2026,193,YES,2,$18 ,3/6/2026,2013
5340,364,Mastercard,Debit,5480998753252900.00,7/21/2026,110,YES,1,"$13,699 ",10/19/2026,2019
4623,364,Visa,Credit,4748763826906130.00,5/17/2026,478,NO,2,"$11,700 ",9/6/2026,2010
5611,364,Mastercard,Credit,5274567500521130.00,11/10/2026,89,YES,1,"$1,800 ",11/10/2026,2010
5673,364,Mastercard,Debit,5100254410135490.00,10/23/2026,723,YES,1,"$15,612 ",11/12/2026,2012
4642,686,Mastercard,Debit,5233470858754880.00,8/24/2026,870,YES,1,"$4,699 ",9/7/2026,2018
1635,696,Mastercard,Debit,5634720557033730.00,2/21/2026,644,YES,1,"$77,778 ",2/20/2026,2020
3870,696,Visa,Debit,4288163100200550.00,10/23/2026,765,NO,1,"$31,755 ",7/8/2026,2008
2695,696,Mastercard,Debit,5648047323588800.00,11/24/2026,470,YES,1,"$28,601 ",4/12/2026,2012
2488,696,Mastercard,Credit,5628686337388300.00,3/10/2026,842,YES,2,"$25,900 ",4/5/2026,2011
4953,696,Mastercard,Debit (Prepaid),5293099993474740.00,6/9/2026,140,YES,2,$97 ,10/1/2026,2010
4207,696,Mastercard,Debit,5584427717587370.00,5/23/2026,957,NO,2,"$22,553 ",8/7/2026,2010
5612,696,Mastercard,Debit (Prepaid),5276972829621860.00,5/22/2026,803,YES,2,$65 ,11/10/2026,2015
39,696,Mastercard,Debit,5562768142811100.00,10/24/2026,267,YES,2,"$21,225 ",1/3/2026,2012
604,962,Mastercard,Credit,5195862758999590.00,12/21/2026,426,YES,2,"$13,300 ",1/20/2026,2020
1217,962,Mastercard,Debit,5180139423244090.00,7/22/2026,633,YES,2,"$9,141 ",2/10/2026,2011
5966,1407,Mastercard,Debit,5647392545129320.00,5/21/2026,236,YES,2,"$14,733 ",12/9/2026,2011
5384,1407,Visa,Debit,4543221446829320.00,8/23/2026,587,YES,1,"$15,814 ",11/2/2026,2010
2313,1407,Mastercard,Debit,5848203145087840.00,5/21/2026,597,YES,1,"$20,816 ",3/13/2026,2013
4695,1407,Visa,Credit,4681503612415890.00,2/14/2026,86,YES,2,"$8,500 ",9/8/2026,2010
4471,1015,Mastercard,Debit,5620673787409550.00,7/21/2026,842,YES,1,"$35,493 ",8/18/2026,2018
5271,1015,Mastercard,Debit,5849371224627140.00,7/20/2026,636,YES,2,"$58,311 ",10/13/2026,2013
1636,1015,Mastercard,Credit,5981150339766530.00,9/23/2026,601,YES,1,"$24,700 ",2/20/2026,2020
198,1015,Mastercard,Debit,5656999344150650.00,10/24/2026,761,YES,2,"$66,779 ",1/9/2026,2011
1113,1015,Mastercard,Debit (Prepaid),5964863053217700.00,2/24/2026,287,YES,1,$58 ,2/7/2026,2012
2211,1456,Discover,Credit,6932682320710660.00,8/23/2026,294,YES,2,"$7,400 ",3/9/2026,2017
5935,1456,Mastercard,Debit,5839391622959360.00,10/20/2026,985,YES,2,"$11,310 ",12/8/2026,2012
1273,1456,Mastercard,Credit,5451139349544220.00,8/19/2026,832,NO,2,"$7,200 ",2/11/2026,2011
2251,1861,Mastercard,Debit,5893992585377550.00,4/22/2026,46,NO,1,"$28,352 ",3/10/2026,2012
2993,1861,Amex,Credit,344769057601771.00,6/16/2026,588,YES,2,"$10,000 ",5/9/2026,2011
4898,1861,Mastercard,Debit,5475273052994390.00,2/24/2026,101,YES,1,"$32,325 ",9/16/2026,2016
4025,1861,Mastercard,Debit,5682219058474730.00,5/18/2026,67,YES,2,"$22,405 ",7/14/2026,2014
3374,1861,Amex,Credit,335960480212340.00,1/21/2026,29,YES,1,"$17,300 ",6/8/2026,2013
605,161,Mastercard,Debit,5734847771716580.00,7/20/2026,423,YES,1,"$11,163 ",1/20/2026,2020
3096,161,Mastercard,Debit,5018191731735770.00,2/24/2026,889,YES,1,"$13,612 ",5/11/2026,2011
5588,161,Visa,Debit,4764927598078190.00,12/16/2026,254,YES,1,"$11,168 ",11/9/2026,2009
843,263,Visa,Credit,4821644277167160.00,3/20/2026,978,NO,2,"$6,200 ",1/20/2026,2020
2567,263,Mastercard,Debit (Prepaid),5332123291595760.00,5/19/2026,494,YES,1,$61 ,4/8/2026,2009
1392,263,Mastercard,Debit,5981206880089610.00,2/20/2026,421,YES,1,"$12,103 ",2/19/2026,2019
2994,1389,Discover,Credit,6880652319415110.00,8/22/2026,218,YES,2,"$7,900 ",5/9/2026,2010
2301,1389,Mastercard,Debit,5603221270332940.00,6/16/2026,316,YES,1,"$11,408 ",3/12/2026,2012
4779,1707,Mastercard,Debit,5101090738920820.00,7/21/2026,325,YES,1,"$22,362 ",9/10/2026,2014
1902,1374,Visa,Debit,4641287909590410.00,9/20/2026,819,YES,1,"$14,993 ",2/20/2026,2020
1413,1374,Amex,Credit,324659664188559.00,4/24/2026,330,NO,2,"$8,300 ",2/20/2026,2020
5967,1855,Mastercard,Debit,5900286231363630.00,12/21/2026,172,YES,1,"$29,716 ",12/9/2026,2011
4304,1855,Visa,Debit,4993861165139690.00,10/9/2026,663,YES,1,"$19,258 ",8/9/2026,2011
3021,1855,Visa,Credit,4355832454848290.00,8/20/2026,490,YES,3,"$13,400 ",5/9/2026,2011
1903,1855,Visa,Credit,4746650219933870.00,9/22/2026,32,YES,2,"$17,100 ",2/20/2026,2020
1904,867,Visa,Debit,4954234286771970.00,9/22/2026,1,YES,2,"$16,736 ",2/20/2026,2020
606,867,Mastercard,Debit,5149907991090610.00,9/21/2026,275,YES,1,"$10,196 ",1/20/2026,2020
4564,274,Visa,Debit,4636302289774990.00,9/14/2026,898,YES,1,"$20,961 ",9/4/2026,2010
2841,274,Mastercard,Credit,5703235867357520.00,2/23/2026,825,YES,2,"$10,500 ",5/3/2026,2016
309,274,Amex,Credit,365377878162370.00,10/23/2026,964,YES,2,"$16,500 ",1/13/2026,2013
3184,1552,Visa,Credit,4498319484048580.00,8/16/2026,282,YES,2,"$11,300 ",5/16/2026,2016
1380,1552,Mastercard,Debit,5909552342193740.00,12/21/2026,675,YES,1,"$13,866 ",2/18/2026,2018
1218,1552,Mastercard,Debit,5494745672321740.00,5/21/2026,61,YES,2,"$14,913 ",2/10/2026,2010
1448,635,Discover,Credit,6130054955952430.00,10/22/2026,970,YES,1,"$6,100 ",2/20/2026,2020
5218,1526,Visa,Debit,4852239481506090.00,11/12/2026,226,NO,1,"$3,728 ",10/10/2026,2010
3664,1526,Discover,Credit,6172129329668610.00,10/24/2026,585,YES,1,"$7,400 ",7/1/2026,2007
4722,1526,Mastercard,Debit (Prepaid),5821558147911210.00,10/20/2026,558,YES,1,$77 ,9/9/2026,2009
2100,1526,Visa,Debit,4643281848838060.00,2/21/2026,413,YES,1,"$12,299 ",3/5/2026,2007
248,319,Visa,Credit,4086497597276970.00,3/21/2026,383,YES,2,"$6,800 ",1/10/2026,2010
844,319,Visa,Debit (Prepaid),4841317910712420.00,2/22/2026,858,YES,1,$77 ,1/20/2026,2020
3425,740,Mastercard,Debit,5153811866078710.00,1/17/2026,115,YES,2,"$2,172 ",6/9/2026,2017
607,740,Mastercard,Debit,5514582408709010.00,4/21/2026,117,YES,1,"$8,661 ",1/20/2026,2020
845,740,Visa,Debit,4456142342115900.00,3/23/2026,189,YES,2,"$4,009 ",1/20/2026,2020
1414,965,Amex,Credit,344844394968700.00,12/20/2026,973,YES,1,"$11,200 ",2/20/2026,2020
846,965,Visa,Debit,4061650049353080.00,12/21/2026,542,YES,2,"$16,479 ",1/20/2026,2020
5674,1421,Mastercard,Debit (Prepaid),5874995941788490.00,6/22/2026,595,YES,1,$65 ,11/12/2026,2012
3550,1421,Mastercard,Debit,5757503231654920.00,7/21/2026,514,YES,1,"$17,993 ",6/12/2026,2012
5833,1538,Mastercard,Debit,5128394597214300.00,4/11/2026,984,YES,2,"$16,398 ",12/5/2026,2005
3206,1538,Mastercard,Debit,5013050025628150.00,10/21/2026,272,YES,2,"$21,284 ",6/1/1998,2016
3599,1101,Visa,Debit,4683799898016250.00,9/21/2026,938,NO,2,"$13,022 ",6/15/2026,2015
1905,1101,Visa,Credit,4591328314306370.00,11/20/2026,252,YES,1,"$8,500 ",2/20/2026,2020
3448,92,Visa,Debit,4130167694765130.00,6/24/2026,299,YES,1,"$34,123 ",6/9/2026,2009
2802,92,Mastercard,Debit,5123318890212910.00,10/13/2026,821,YES,1,"$25,670 ",5/1/1999,2010
2803,92,Mastercard,Credit,5719709279353500.00,7/20/2026,403,YES,1,"$9,000 ",5/1/1999,2012
5947,92,Visa,Debit,4963194250583000.00,9/23/2026,150,YES,2,"$8,280 ",12/8/2026,2017
5183,125,Amex,Credit,398638761436555.00,1/21/2026,177,YES,2,"$6,400 ",10/10/2026,2011
5770,125,Mastercard,Debit,5945807507752760.00,8/22/2026,282,YES,2,"$9,741 ",12/1/2026,2010
2023,125,Mastercard,Debit,5228524583663220.00,6/23/2026,720,YES,2,"$1,326 ",3/1/2026,2011
4931,125,Discover,Credit,6151262896814380.00,10/22/2026,10,YES,2,"$3,600 ",10/1/1998,2005
2120,125,Mastercard,Credit,5824671780662840.00,5/22/2026,554,YES,1,"$5,500 ",3/6/2026,2012
2225,449,Mastercard,Debit,5397488043496240.00,10/20/2026,915,YES,2,"$16,675 ",3/9/2026,2009
351,449,Visa,Debit,4003397958786970.00,5/21/2026,994,YES,2,"$21,594 ",1/15/2026,2015
3559,449,Visa,Debit,4345910488111900.00,2/20/2026,867,YES,1,"$14,277 ",6/12/2026,2012
2738,449,Visa,Debit,4169464534562520.00,9/21/2026,770,YES,2,"$13,368 ",4/14/2026,2014
5894,449,Mastercard,Credit,5242288844676220.00,5/20/2026,740,YES,1,"$12,700 ",12/7/2026,2016
3214,1173,Amex,Credit,309312757333159.00,5/15/2026,253,YES,1,"$11,200 ",6/1/2000,2013
4696,1173,Visa,Debit,4547819605508070.00,6/24/2026,410,YES,1,"$1,342 ",9/8/2026,2008
2986,1173,Visa,Credit,4285723805461630.00,5/24/2026,282,YES,2,"$8,700 ",5/8/2026,2009
2388,1173,Visa,Debit (Prepaid),4505985086777390.00,6/19/2026,675,YES,2,$75 ,3/19/2026,2019
1033,1173,Mastercard,Debit,5610643638268100.00,10/21/2026,739,YES,1,"$35,062 ",2/4/2026,2011
4480,1173,Mastercard,Debit,5972507233494510.00,2/20/2026,29,YES,2,"$17,503 ",8/19/2026,2019
5662,1173,Visa,Credit,4807938969312220.00,10/21/2026,158,YES,1,"$16,900 ",11/11/2026,2011
5197,1810,Mastercard,Credit,5595124692967490.00,1/23/2026,474,NO,2,"$9,000 ",10/10/2026,2010
4839,1810,Visa,Credit,4552564122869010.00,4/24/2026,816,YES,2,"$9,800 ",9/12/2026,2012
5936,1810,Mastercard,Credit,5374521575849220.00,12/23/2026,720,YES,1,"$10,600 ",12/8/2026,2009
2323,1810,Visa,Credit,4913659581054320.00,8/20/2026,55,YES,1,"$7,200 ",3/13/2026,2013
3339,1810,Amex,Credit,358698367361738.00,11/23/2026,803,YES,2,"$7,900 ",6/7/2026,2017
3522,1843,Mastercard,Debit,5247241630893010.00,2/20/2026,285,YES,2,"$12,189 ",6/11/2026,2011
5752,1843,Amex,Credit,363194829032279.00,9/21/2026,307,NO,1,"$12,300 ",12/1/1997,2009
249,1843,Visa,Debit,4348922167384220.00,6/22/2026,256,YES,2,"$8,702 ",1/10/2026,2014
4553,1843,Mastercard,Debit,5813126802246380.00,12/22/2026,390,YES,2,"$10,638 ",9/4/2026,2010
961,1843,Amex,Credit,355893231059855.00,11/20/2026,374,YES,2,"$5,800 ",2/1/1998,2010
2033,1843,Mastercard,Credit,5937483494199250.00,9/20/2026,651,YES,1,"$13,200 ",3/2/2026,2018
5834,1843,Mastercard,Credit,5696507697447290.00,10/21/2026,829,YES,2,"$4,800 ",12/5/2026,2009
4408,1578,Mastercard,Credit,5202407614887770.00,11/20/2026,17,YES,2,"$6,800 ",8/13/2026,2013
5331,1578,Visa,Debit (Prepaid),4805717527228440.00,4/20/2026,689,YES,2,$64 ,10/18/2026,2018
4343,658,Visa,Credit,4846880896921020.00,9/11/2026,89,YES,1,"$5,800 ",8/10/2026,2010
199,658,Mastercard,Debit,5342017674521140.00,8/24/2026,200,YES,2,"$22,742 ",1/9/2026,2009
1010,658,Amex,Credit,342127756889068.00,4/20/2026,505,YES,1,"$19,300 ",2/3/2026,2013
5548,658,Visa,Credit,4998523019501500.00,3/24/2026,730,YES,1,"$13,800 ",11/8/2026,2008
2146,1858,Mastercard,Credit,5990870436342590.00,12/22/2026,373,YES,2,"$8,200 ",3/7/2026,2010
847,1663,Visa,Debit,4072906383807820.00,8/21/2026,134,YES,2,$840 ,1/20/2026,2020
5350,1503,Visa,Credit,4896740019424790.00,2/23/2026,107,YES,2,"$12,600 ",11/1/1996,2014
3476,1503,Mastercard,Debit,5527540454179730.00,9/23/2026,594,YES,2,"$15,552 ",6/10/2026,2014
4274,1503,Visa,Debit,4084744531899330.00,8/22/2026,22,YES,1,"$5,133 ",8/8/2026,2008
3772,1503,Mastercard,Debit,5573928816931760.00,11/20/2026,814,YES,2,"$24,049 ",7/6/2026,2013
1906,725,Visa,Debit,4736166071228960.00,10/20/2026,535,YES,1,"$17,382 ",2/20/2026,2020
1907,725,Visa,Debit,4043193069414730.00,9/21/2026,859,NO,1,"$19,483 ",2/20/2026,2020
5785,1671,Visa,Debit,4549207388694990.00,7/20/2026,454,YES,2,"$2,174 ",12/2/2026,2010
4430,1233,Mastercard,Debit,5800282249045730.00,8/17/2026,159,YES,2,"$25,301 ",8/14/2026,2014
4823,1233,Visa,Credit,4500413559560450.00,9/12/2026,772,YES,2,"$11,000 ",9/11/2026,2013
1449,1233,Discover,Credit,6910507672679880.00,11/22/2026,303,YES,1,"$7,100 ",2/20/2026,2020
4255,1271,Mastercard,Debit (Prepaid),5359728537890310.00,10/8/2026,268,YES,2,$57 ,8/8/2026,2008
3316,1271,Mastercard,Debit (Prepaid),5525521386256140.00,11/16/2026,10,YES,2,$33 ,6/6/2026,2013
1908,1271,Visa,Credit,4261459508856280.00,3/24/2026,100,NO,1,"$10,900 ",2/20/2026,2020
5099,473,Visa,Credit,4733101280516220.00,10/21/2026,91,YES,2,"$7,100 ",10/7/2026,2007
2696,473,Mastercard,Debit,5182798655253660.00,2/22/2026,237,YES,1,"$10,005 ",4/12/2026,2012
5663,1541,Visa,Debit,4170281671173420.00,9/23/2026,374,YES,1,"$10,627 ",11/11/2026,2011
228,1541,Mastercard,Debit,5090352145878320.00,9/24/2026,699,NO,2,"$12,157 ",1/10/2026,2019
4554,1541,Mastercard,Debit,5697088180898070.00,3/8/2026,622,YES,1,$60 ,9/4/2026,2009
3253,1541,Mastercard,Credit,5190258026083820.00,12/20/2026,16,YES,2,"$10,600 ",6/3/2026,2008
2307,1541,Visa,Debit,4513747100786400.00,11/23/2026,697,YES,1,"$17,383 ",3/12/2026,2012
3590,149,Mastercard,Credit,5425086965050390.00,7/22/2026,286,YES,1,"$14,200 ",6/15/2026,2015
1219,560,Mastercard,Debit,5293577583483470.00,12/21/2026,468,NO,2,"$11,620 ",2/10/2026,2010
144,560,Visa,Debit,4905889899631040.00,1/20/2026,87,YES,2,"$16,642 ",1/7/2026,2012
1371,560,Mastercard,Credit,5312371772380380.00,5/20/2026,749,YES,1,"$6,900 ",2/17/2026,2017
5065,560,Visa,Credit,4205841889242530.00,9/7/2026,193,NO,2,"$12,500 ",10/6/2026,2012
2185,1006,Mastercard,Debit,5768034144342990.00,9/24/2026,339,YES,2,"$14,814 ",3/8/2026,2008
3509,1006,Amex,Credit,375781387847037.00,9/21/2026,910,YES,1,"$10,900 ",6/11/2026,2011
4723,1006,Mastercard,Debit,5422477428882350.00,1/23/2026,49,YES,2,"$17,253 ",9/9/2026,2011
4305,368,Visa,Debit,4022388623982220.00,9/9/2026,297,YES,2,"$20,756 ",8/9/2026,2009
371,368,Mastercard,Debit,5892815616421270.00,2/20/2026,831,YES,2,"$22,132 ",1/18/2026,2018
5566,368,Mastercard,Debit (Prepaid),5936702504666280.00,7/10/2026,175,YES,2,$63 ,11/9/2026,2009
2226,368,Mastercard,Credit,5172991779853890.00,11/24/2026,993,YES,1,"$12,100 ",3/9/2026,2010
3822,368,Visa,Debit (Prepaid),4445518698030670.00,3/24/2026,772,YES,2,$71 ,7/7/2026,2014
4463,368,Mastercard,Credit,5296450786659320.00,6/20/2026,567,YES,2,"$13,000 ",8/17/2026,2017
2408,1696,Mastercard,Debit,5412731781518750.00,5/18/2026,599,YES,2,"$12,047 ",4/1/2000,2008
180,416,Visa,Credit,4942437694778240.00,10/20/2026,805,NO,2,"$14,900 ",1/8/2026,2011
1220,416,Mastercard,Debit,5587024233247130.00,11/22/2026,531,YES,2,"$14,066 ",2/10/2026,2012
2883,416,Mastercard,Debit (Prepaid),5959812127527700.00,9/21/2026,122,NO,2,$60 ,5/5/2026,2013
2445,416,Mastercard,Debit,5736162855690730.00,12/24/2026,93,YES,3,"$18,242 ",4/3/2026,2011
2399,416,Mastercard,Debit,5554908163647060.00,9/23/2026,289,YES,2,"$2,041 ",4/1/1997,2012
4724,416,Mastercard,Debit (Prepaid),5870295343668370.00,12/22/2026,16,YES,2,$46 ,9/9/2026,2016
6031,51,Visa,Credit,4718480260665070.00,7/20/2026,909,YES,1,"$12,700 ",12/10/2026,2011
1637,51,Mastercard,Debit,5871278934255110.00,2/20/2026,101,YES,1,"$27,124 ",2/20/2026,2020
1450,51,Discover,Credit,6513518494320520.00,5/23/2026,191,YES,2,"$6,400 ",2/20/2026,2020
285,196,Visa,Credit,4997594823384910.00,10/21/2026,0,YES,2,"$4,300 ",1/11/2026,2011
5085,690,Mastercard,Debit,5209218070425030.00,9/20/2026,25,YES,1,"$1,993 ",10/7/2026,2015
2727,1477,Mastercard,Debit,5770262844753640.00,2/20/2026,717,YES,2,"$18,171 ",4/14/2026,2014
3747,1477,Visa,Debit,4825679880273590.00,7/24/2026,133,YES,1,"$44,314 ",7/5/2026,2008
4947,1477,Discover,Credit,6994217664929320.00,11/22/2026,198,NO,1,"$12,700 ",10/1/2026,2009
2676,260,Mastercard,Debit,5136583159442030.00,7/19/2026,321,YES,1,"$21,007 ",4/11/2026,2011
5119,260,Mastercard,Debit (Prepaid),5855459575617140.00,7/17/2026,547,NO,1,$65 ,10/8/2026,2009
323,260,Visa,Debit,4526531668861040.00,12/21/2026,422,YES,1,"$13,342 ",1/13/2026,2013
5895,857,Mastercard,Debit,5489916459927550.00,9/21/2026,425,YES,2,"$10,405 ",12/7/2026,2011
4739,1167,Visa,Credit,4576167031845750.00,10/15/2026,540,YES,1,"$12,500 ",9/9/2026,2009
2159,1167,Visa,Debit,4341601262077050.00,1/22/2026,511,YES,2,"$19,070 ",3/7/2026,2007
3666,1167,Mastercard,Debit,5530247037796970.00,10/24/2026,398,YES,2,"$30,950 ",7/1/2026,2006
3426,1358,Mastercard,Debit (Prepaid),5722130479224540.00,5/20/2026,447,YES,1,$80 ,6/9/2026,2012
1909,1358,Visa,Debit,4260770454530840.00,10/23/2026,303,YES,1,"$26,394 ",2/20/2026,2020
5736,1358,Mastercard,Debit (Prepaid),5596764819382870.00,1/20/2026,26,YES,1,$71 ,11/18/2026,2018
5135,1358,Visa,Debit (Prepaid),4611045541819650.00,1/24/2026,73,YES,1,$83 ,10/8/2026,2008
5368,1611,Mastercard,Debit,5864678527405060.00,2/16/2026,209,YES,2,"$12,132 ",11/1/2026,2014
1318,1611,Mastercard,Credit,5309806228982690.00,11/15/2026,888,YES,2,"$1,900 ",2/13/2026,2013
1252,734,Visa,Debit,4090974875409300.00,11/21/2026,478,YES,2,"$5,507 ",2/10/2026,2010
4990,734,Mastercard,Credit,5146631536689210.00,7/20/2026,498,YES,2,"$6,300 ",10/3/2026,2010
4671,1507,Mastercard,Debit,5902106574231830.00,7/21/2026,726,YES,2,"$19,573 ",9/8/2026,2015
5589,1507,Visa,Debit,4088009907063240.00,1/21/2026,841,YES,2,"$29,543 ",11/9/2026,2011
3449,1507,Visa,Debit,4613081576154860.00,5/20/2026,531,NO,2,"$19,171 ",6/9/2026,2013
4393,504,Mastercard,Debit (Prepaid),5854434366617590.00,2/20/2026,685,YES,1,$72 ,8/12/2026,2012
5280,504,Visa,Debit,4986472355842400.00,4/14/2026,877,YES,1,"$11,710 ",10/13/2026,2013
2263,524,Visa,Debit,4983067178659300.00,12/24/2026,920,NO,2,"$24,089 ",3/10/2026,2010
5240,525,Mastercard,Debit,5835652546947830.00,12/24/2026,163,YES,1,"$15,900 ",10/11/2026,2011
6004,525,Mastercard,Debit,5052894179039690.00,1/24/2026,604,YES,1,"$11,595 ",12/10/2026,2010
4811,525,Mastercard,Debit,5407600934550840.00,2/20/2026,335,YES,2,"$13,257 ",9/11/2026,2011
4740,250,Visa,Credit,4422778420591980.00,2/14/2026,40,NO,2,"$7,200 ",9/9/2026,2009
2793,250,Mastercard,Credit,5464567834760930.00,4/17/2026,217,YES,1,"$8,200 ",5/1/1997,2007
5136,250,Visa,Debit,4680252687248200.00,4/24/2026,33,YES,2,"$11,678 ",10/8/2026,2014
4940,250,Mastercard,Debit (Prepaid),5824072261463080.00,12/20/2026,574,YES,1,$57 ,10/1/1999,2017
3971,250,Mastercard,Debit,5387283225052990.00,11/11/2026,236,YES,1,"$10,412 ",7/11/2026,2017
2914,250,Visa,Debit,4123003512524800.00,1/23/2026,338,YES,1,"$7,808 ",5/6/2026,2009
1332,479,Visa,Debit,4569944754910430.00,10/22/2026,19,YES,2,"$43,767 ",2/13/2026,2013
2186,479,Mastercard,Credit,5692954458453300.00,9/21/2026,528,YES,1,"$16,600 ",3/8/2026,2014
2436,479,Visa,Debit,4262606931655710.00,1/21/2026,44,YES,2,"$3,058 ",4/2/2026,2013
4189,343,Visa,Credit,4742225389926530.00,8/24/2026,690,YES,1,"$11,000 ",8/6/2026,2017
3582,343,Mastercard,Credit,5052795584928350.00,7/18/2026,868,YES,1,"$10,800 ",6/14/2026,2014
1288,343,Visa,Debit,4906697568806150.00,4/14/2026,115,YES,2,"$38,385 ",2/11/2026,2011
994,343,Visa,Debit,4828053261714290.00,3/8/2026,747,NO,1,"$15,277 ",2/1/2026,2011
3953,343,Visa,Debit,4838741431544660.00,6/24/2026,808,YES,1,"$14,625 ",7/10/2026,2010
2410,343,Visa,Credit,4293283293714110.00,10/10/2026,346,NO,2,"$12,400 ",4/1/2000,2007
1091,343,Mastercard,Debit,5084262281266930.00,10/10/2026,599,YES,2,"$24,943 ",2/6/2026,2012
3523,343,Mastercard,Credit,5806194988137540.00,10/21/2026,655,YES,2,"$12,300 ",6/11/2026,2011
1415,1196,Amex,Credit,313591301980634.00,2/20/2026,696,YES,2,"$10,900 ",2/20/2026,2020
3637,1196,Visa,Debit,4848365658346020.00,4/24/2026,472,YES,1,"$14,623 ",6/18/2026,2018
4000,1196,Mastercard,Debit,5215179642753320.00,6/21/2026,991,YES,2,"$15,017 ",7/12/2026,2012
4542,1196,Visa,Credit,4898915603819940.00,6/20/2026,656,YES,1,"$11,100 ",9/3/2026,2011
2453,1530,Amex,Credit,338079292992360.00,4/23/2026,676,YES,1,$400 ,4/4/2026,2009
52,1530,Mastercard,Credit,5557818075031910.00,1/21/2026,978,YES,2,$500 ,1/4/2026,2008
1179,1530,Mastercard,Credit,5368997770474830.00,11/24/2026,813,YES,1,$600 ,2/9/2026,2013
5322,1963,Mastercard,Debit,5461853964107430.00,10/20/2026,157,YES,1,"$17,220 ",10/17/2026,2017
5418,1963,Visa,Debit,4982128140473180.00,6/20/2026,133,YES,1,"$29,041 ",11/4/2026,2008
3317,1963,Mastercard,Debit,5735308019363320.00,2/24/2026,502,YES,1,"$25,297 ",6/6/2026,2006
1638,1963,Mastercard,Debit (Prepaid),5287850605380290.00,5/20/2026,507,YES,1,$71 ,2/20/2026,2020
6058,1963,Visa,Debit,4198976754515190.00,2/23/2026,970,YES,1,"$21,692 ",12/11/2026,2012
3364,1963,Visa,Debit,4714171193381620.00,11/24/2026,214,YES,1,"$18,384 ",6/7/2026,2009
4565,1963,Visa,Credit,4845860911762390.00,12/23/2026,234,YES,1,"$20,700 ",9/4/2026,2012
1381,764,Mastercard,Debit,5445576229804920.00,11/21/2026,764,YES,1,"$20,467 ",2/18/2026,2018
286,764,Visa,Debit,4127768354829500.00,4/20/2026,462,YES,1,"$16,109 ",1/11/2026,2011
3727,764,Amex,Credit,388934759336158.00,12/24/2026,161,YES,1,"$13,900 ",7/5/2026,2012
1910,764,Visa,Credit,4066658055142800.00,1/22/2026,743,YES,1,"$4,400 ",2/20/2026,2020
2136,213,Amex,Credit,343322895436234.00,2/24/2026,863,YES,2,"$20,400 ",3/7/2026,2010
5291,213,Mastercard,Debit,5245186032047230.00,5/23/2026,952,YES,2,"$18,074 ",10/14/2026,2014
1639,213,Mastercard,Debit,5257903366583680.00,5/24/2026,911,YES,1,"$37,778 ",2/20/2026,2020
4954,410,Mastercard,Debit,5568241893888010.00,1/15/2026,382,YES,2,"$26,822 ",10/1/2026,2007
2801,410,Visa,Credit,4599206670491660.00,10/6/2026,819,YES,2,"$15,000 ",5/1/1998,2008
1221,1685,Mastercard,Debit,5638911805485520.00,2/23/2026,857,YES,1,"$8,451 ",2/10/2026,2010
5613,1685,Mastercard,Debit (Prepaid),5456998274620240.00,7/21/2026,314,YES,2,$26 ,11/10/2026,2017
1253,225,Visa,Debit,4556097032146110.00,12/20/2026,779,YES,1,"$20,661 ",2/10/2026,2010
4382,225,Visa,Debit,4558358311758350.00,8/18/2026,143,YES,2,"$16,523 ",8/11/2026,2011
432,225,Discover,Credit,6544507337530470.00,9/23/2026,953,YES,2,"$16,600 ",1/20/2026,2020
4780,225,Mastercard,Credit,5388982948934430.00,9/23/2026,283,YES,2,"$14,300 ",9/10/2026,2010
608,1210,Mastercard,Debit,5263958724423360.00,1/20/2026,206,YES,2,"$6,824 ",1/20/2026,2020
4606,1210,Mastercard,Debit,5690113878914790.00,7/23/2026,318,YES,1,"$10,589 ",9/6/2026,2015
4846,1210,Amex,Credit,347615356543698.00,10/20/2026,81,YES,2,"$8,600 ",9/13/2026,2013
3403,1210,Visa,Debit,4389969412017990.00,12/20/2026,347,YES,1,"$26,982 ",6/8/2026,2008
